ID_CONTA	DT_ACORDO	NU_DIAS_ATRASO	VALOR_CRELIQ	DIVIDA_ATUAL	RESPOSTA
840130	2019-03-22	436	3033.81000000	6508.71000000	0
840796	2019-03-22	346	1483.10000000	2671.53000000	0
865868	2019-03-22	280	1715.92000000	2719.03000000	0
867504	2019-03-22	382	1736.06000000	3353.66000000	0
825790	2019-03-22	436	658.18000000	1412.06000000	0
826424	2019-03-22	523	2609.91000000	6630.09000000	0
880531	2019-03-22	377	2941.98000000	5628.31000000	0
881937	2019-03-22	472	1201.43000000	2764.21000000	0
882437	2019-03-22	316	2630.30000000	4469.81000000	0
882837	2019-03-22	260	3624.24000000	5524.11000000	0
883475	2019-03-22	224	4793.51000000	6812.90000000	0
883950	2019-03-22	382	1826.63000000	3528.63000000	0
672236	2019-03-22	301	776.70000000	1281.98000000	0
673106	2019-03-22	492	3052.35000000	7300.93000000	0
674131	2019-03-22	497	1300.64000000	3141.37000000	0
842638	2019-03-22	390	2910.89000000	5711.24000000	0
842797	2019-03-22	395	1456.36000000	2885.30000000	0
843708	2019-03-22	341	5711.66000000	10189.06000000	0
845510	2019-03-22	224	2982.80000000	4239.38000000	0
836930	2019-03-22	410	3799.09000000	7749.16000000	0
821611	2019-03-22	285	3399.12000000	5438.78000000	0
821661	2019-03-22	533	3510.16000000	9091.92000000	0
823858	2019-03-22	513	4639.21000000	11558.54000000	0
824094	2019-03-22	482	2378.85000000	5580.55000000	0
660312	2019-03-22	346	746.48000000	1344.65000000	0
781769	2019-03-22	362	2133.08000000	3963.63000000	0
781930	2019-03-22	436	2979.69000000	6392.60000000	0
864279	2019-03-22	441	5576.67000000	12080.91000000	0
864922	2019-03-22	528	3026.00000000	7762.12000000	0
865115	2019-03-22	405	2852.76000000	5762.66000000	0
662202	2019-03-22	513	2186.56000000	5447.79000000	0
667850	2019-03-22	492	4248.61000000	10162.28000000	0
837439	2019-03-22	331	2827.08000000	4946.22000000	0
838025	2019-03-22	513	2408.02000000	5999.55000000	0
838307	2019-03-22	467	1407.55000000	3207.16000000	0
838343	2019-03-22	467	1839.65000000	4191.72000000	0
838968	2019-03-22	301	4007.51000000	6614.62000000	0
841147	2019-03-22	502	1192.71000000	2908.80000000	0
841233	2019-03-22	533	1809.35000000	4686.53000000	0
865765	2019-03-22	410	3085.12000000	6292.85000000	1
866776	2019-03-22	198	3644.94000000	4925.36000000	0
866812	2019-03-22	528	3663.53000000	9397.47000000	0
824176	2019-03-22	229	3626.61000000	5204.72000000	1
656141	2019-03-22	311	4396.57000000	7399.12000000	0
657113	2019-03-22	445	928.06000000	2026.16000000	0
658656	2019-03-22	395	4331.35000000	8581.15000000	0
660664	2019-03-22	336	4337.58000000	7663.06000000	0
661214	2019-03-22	492	1333.03000000	3188.49000000	0
661421	2019-03-22	431	985.93000000	2094.78000000	0
781210	2019-03-22	410	5560.94000000	11342.89000000	0
781403	2019-03-22	497	3029.88000000	7317.91000000	0
781428	2019-03-22	321	1940.76000000	3330.22000000	0
781928	2019-03-22	390	3474.18000000	6816.43000000	0
861955	2019-03-22	321	4652.52000000	7983.42000000	0
862791	2019-03-22	255	661.61000000	998.69000000	0
863495	2019-03-22	290	794.91000000	1284.31000000	0
863527	2019-03-22	270	710.38000000	1104.01000000	0
863559	2019-03-22	316	1346.56000000	2288.28000000	0
864370	2019-03-22	377	773.81000000	1480.38000000	0
662250	2019-03-22	214	854.49000000	1191.11000000	0
662525	2019-03-22	523	1543.10000000	3920.02000000	0
662743	2019-03-22	482	2791.76000000	6549.19000000	0
665026	2019-03-22	502	1345.63000000	3281.75000000	0
665576	2019-03-22	260	2677.74000000	4081.45000000	0
666380	2019-03-22	193	3277.00000000	4385.37000000	0
666530	2019-03-22	255	3747.88000000	5657.36000000	0
667530	2019-03-22	311	942.09000000	1585.47000000	0
667580	2019-03-22	321	4811.01000000	8255.38000000	0
837005	2019-03-22	431	2827.00000000	6006.42000000	0
837537	2019-03-22	301	748.53000000	1235.48000000	0
661811	2019-03-22	351	900.83000000	1638.52000000	0
782075	2019-03-22	482	972.44000000	2281.24000000	0
863363	2019-03-22	285	9996.46000000	15994.85000000	0
863563	2019-03-22	285	3131.46000000	5010.49000000	0
863648	2019-03-22	506	2582.35000000	6347.00000000	0
863831	2019-03-22	260	1170.18000000	1783.61000000	0
863982	2019-03-22	537	3657.82000000	9548.29000000	0
865018	2019-03-22	405	951.83000000	1922.73000000	0
666259	2019-03-22	351	1811.82000000	3295.51000000	0
666325	2019-03-22	497	2015.83000000	4868.74000000	0
666406	2019-03-22	405	3461.51000000	6992.34000000	0
667661	2019-03-22	410	3122.87000000	6369.83000000	0
668131	2019-03-22	462	2152.85000000	4857.96000000	0
668231	2019-03-22	400	2798.89000000	5599.19000000	0
837966	2019-03-22	482	1330.96000000	3122.28000000	0
838373	2019-03-22	316	2373.01000000	4032.58000000	0
838484	2019-03-22	275	706.74000000	1109.07000000	0
837895	2019-03-22	382	2114.17000000	4084.09000000	0
839063	2019-03-22	533	2729.69000000	7070.36000000	0
839131	2019-03-22	482	3635.37000000	8528.21000000	0
839750	2019-03-22	523	1990.07000000	5055.47000000	0
841254	2019-03-22	426	907.01000000	1908.46000000	0
866154	2019-03-22	502	1606.87000000	3918.85000000	0
867175	2019-03-22	285	11073.48000000	17718.15000000	0
867743	2019-03-22	346	959.39000000	1728.17000000	0
867958	2019-03-22	436	1346.48000000	2888.73000000	0
868894	2019-03-22	405	1991.17000000	4022.21000000	0
869364	2019-03-22	255	5441.47000000	8213.81000000	0
826197	2019-03-22	441	611.04000000	1323.72000000	0
826446	2019-03-22	195	3322.74000000	4463.89000000	0
826529	2019-03-22	513	1604.42000000	3997.38000000	0
880860	2019-03-22	341	3359.72000000	5993.42000000	0
881313	2019-03-22	410	1615.07000000	3294.31000000	0
881345	2019-03-22	362	2971.10000000	5520.81000000	0
780828	2019-03-22	382	3284.87000000	6345.62000000	0
781717	2019-03-22	336	1673.49000000	2956.51000000	0
862319	2019-03-22	472	1361.53000000	3132.57000000	0
867080	2019-03-22	316	1315.87000000	2236.12000000	0
867730	2019-03-22	506	4593.49000000	11290.08000000	0
868391	2019-03-22	193	6811.25000000	9114.99000000	0
868559	2019-03-22	382	572.67000000	1106.28000000	0
868591	2019-03-22	523	1735.40000000	4408.54000000	0
868809	2019-03-22	467	2648.87000000	6035.54000000	0
868841	2019-03-22	255	3099.43000000	4678.53000000	0
869291	2019-03-22	467	1667.25000000	3798.89000000	0
825732	2019-03-22	255	4387.20000000	6622.40000000	0
880012	2019-03-22	528	1291.96000000	3314.04000000	0
881041	2019-03-22	367	3057.13000000	5736.11000000	0
881559	2019-03-22	351	2600.90000000	4730.75000000	0
882213	2019-03-22	482	2725.48000000	6393.71000000	0
882681	2019-03-22	306	3846.45000000	6410.74000000	0
882688	2019-03-22	476	2977.03000000	6902.90000000	0
883231	2019-03-22	533	2791.25000000	7229.82000000	0
883374	2019-03-22	193	3660.58000000	4898.69000000	0
883606	2019-03-22	436	2322.73000000	4983.17000000	0
669711	2019-03-22	436	3565.34000000	7649.04000000	0
670465	2019-03-22	362	1439.08000000	2674.06000000	0
671326	2019-03-22	311	8810.56000000	14827.55000000	0
671994	2019-03-22	198	4804.74000000	6492.57000000	0
672026	2019-03-22	528	3178.22000000	8152.60000000	0
674223	2019-03-22	528	2327.71000000	5970.90000000	0
841333	2019-03-22	410	873.24000000	1781.18000000	0
841565	2019-03-22	382	1583.03000000	3058.07000000	0
841576	2019-03-22	431	1477.45000000	3139.08000000	0
843298	2019-03-22	311	786.62000000	1323.82000000	0
843598	2019-03-22	414	2381.53000000	4895.58000000	0
844223	2019-03-22	341	1863.06000000	3323.52000000	0
844309	2019-03-22	245	2714.58000000	4018.80000000	0
844802	2019-03-22	240	4538.89000000	6654.64000000	0
839727	2019-03-22	240	1228.82000000	1801.62000000	0
839763	2019-03-22	528	1163.44000000	2984.38000000	0
841256	2019-03-22	285	778.83000000	1246.17000000	0
866510	2019-03-22	311	2430.43000000	4090.24000000	0
866553	2019-03-22	311	1410.00000000	2372.93000000	0
867221	2019-03-22	224	2260.80000000	3213.22000000	0
867246	2019-03-22	198	2487.46000000	3361.27000000	0
867664	2019-03-22	436	659.99000000	1415.93000000	0
868289	2019-03-22	280	3772.71000000	5978.19000000	0
868682	2019-03-22	270	3632.93000000	5645.97000000	0
868907	2019-03-22	497	6093.38000000	14717.04000000	0
826348	2019-03-22	377	2961.17000000	5665.02000000	0
880307	2019-03-22	431	457.25000000	971.49000000	0
881386	2019-03-22	462	1890.12000000	4265.10000000	0
882236	2019-03-22	436	1334.88000000	2863.83000000	0
883472	2019-03-22	528	2476.88000000	6353.54000000	0
883658	2019-03-22	528	3100.03000000	7952.02000000	0
883790	2019-03-22	316	592.46000000	1006.80000000	0
670113	2019-03-22	362	5116.06000000	9506.51000000	0
670456	2019-03-22	325	2712.42000000	4690.63000000	0
670767	2019-03-22	382	2013.09000000	3888.83000000	0
671442	2019-03-22	240	7037.82000000	10318.43000000	0
863671	2019-03-22	405	1139.91000000	2302.65000000	0
864339	2019-03-22	346	2005.36000000	3612.28000000	0
865273	2019-03-22	264	1800.70000000	2766.06000000	0
662349	2019-03-22	410	2429.88000000	4956.31000000	0
664255	2019-03-22	421	791.39000000	1649.10000000	0
664498	2019-03-22	260	1304.00000000	1987.57000000	0
664859	2019-03-22	219	6004.18000000	8451.13000000	0
673003	2019-03-22	311	2518.78000000	4238.92000000	0
841635	2019-03-22	377	3090.92000000	5913.26000000	0
842996	2019-03-22	436	3368.53000000	7226.82000000	0
843053	2019-03-22	497	3385.40000000	8176.60000000	0
843389	2019-03-22	250	3066.88000000	4584.65000000	0
844100	2019-03-22	523	7093.87000000	18020.91000000	0
844307	2019-03-22	467	1993.69000000	4542.69000000	0
669499	2019-03-22	513	4152.18000000	10345.10000000	0
670016	2019-03-22	457	3326.04000000	7432.74000000	0
671205	2019-03-22	482	1523.96000000	3575.04000000	0
672058	2019-03-22	441	3761.53000000	8148.71000000	0
672407	2019-03-22	441	3176.13000000	6880.55000000	0
672439	2019-03-22	492	1701.00000000	4068.64000000	0
672724	2019-03-22	270	2439.73000000	3791.61000000	0
673362	2019-03-22	528	741.52000000	1902.10000000	0
673813	2019-03-22	528	3245.64000000	8325.53000000	0
841352	2019-03-22	405	2474.11000000	4997.78000000	0
841871	2019-03-22	452	2095.88000000	4638.40000000	0
881913	2019-03-22	390	1807.73000000	3546.81000000	0
845327	2019-03-22	431	467.84000000	994.01000000	0
845738	2019-03-22	390	1096.58000000	2151.53000000	0
845963	2019-03-22	331	1980.18000000	3464.51000000	0
869620	2019-03-22	400	1954.66000000	3910.31000000	0
870638	2019-03-22	377	1027.92000000	1966.52000000	0
870881	2019-03-22	405	6886.80000000	13911.53000000	0
871810	2019-03-22	492	1100.28000000	2631.78000000	0
872453	2019-03-22	400	2604.09000000	5209.49000000	0
872610	2019-03-22	193	2044.72000000	2736.29000000	0
872685	2019-03-22	410	3066.36000000	6254.58000000	0
873546	2019-03-22	436	2190.98000000	4700.51000000	0
873721	2019-03-22	395	4002.82000000	7930.27000000	0
874289	2019-03-22	421	1114.81000000	2323.02000000	0
874389	2019-03-22	421	940.22000000	1959.24000000	0
846549	2019-03-22	260	2872.12000000	4377.73000000	0
846824	2019-03-22	219	5796.75000000	8159.17000000	0
665334	2019-03-22	537	1794.62000000	4684.63000000	0
665368	2019-03-22	533	1694.75000000	4389.71000000	0
666102	2019-03-22	476	1176.02000000	2726.87000000	0
666763	2019-03-22	285	2133.88000000	3414.31000000	0
837272	2019-03-22	472	3718.02000000	8554.33000000	0
838174	2019-03-22	482	952.81000000	2235.19000000	0
838242	2019-03-22	467	3092.81000000	7047.08000000	0
838299	2019-03-22	445	2176.67000000	4752.17000000	0
840773	2019-03-22	497	1436.25000000	3468.90000000	0
840848	2019-03-22	436	1980.98000000	4249.98000000	0
840939	2019-03-22	426	1873.28000000	3941.62000000	0
840982	2019-03-22	405	2574.76000000	5201.10000000	0
841175	2019-03-22	346	1699.04000000	3060.52000000	0
841248	2019-03-22	316	2877.39000000	4889.71000000	0
865482	2019-03-22	188	6088.37000000	8068.88000000	0
865516	2019-03-22	497	7474.90000000	18053.75000000	0
867481	2019-03-22	219	3284.58000000	4623.19000000	0
868347	2019-03-22	436	3554.82000000	7626.48000000	0
868785	2019-03-22	462	2083.31000000	4701.03000000	0
880483	2019-03-22	537	2782.98000000	7264.62000000	0
882260	2019-03-22	467	2380.81000000	5424.76000000	0
883330	2019-03-22	362	2481.92000000	4611.83000000	0
668669	2019-03-22	341	3977.57000000	7095.61000000	0
669737	2019-03-22	436	961.62000000	2063.04000000	0
670548	2019-03-22	452	3620.81000000	8013.26000000	0
670916	2019-03-22	482	2296.33000000	5386.94000000	0
671655	2019-03-22	497	2677.38000000	6466.55000000	0
672491	2019-03-22	467	3706.83000000	8446.16000000	0
673308	2019-03-22	316	1137.92000000	1933.73000000	0
673763	2019-03-22	395	3818.61000000	7565.31000000	0
673961	2019-03-22	260	5553.39000000	8464.55000000	0
674212	2019-03-22	487	2710.70000000	6421.08000000	0
841938	2019-03-22	400	1911.34000000	3823.64000000	0
873426	2019-03-22	528	2030.82000000	5209.35000000	0
874511	2019-03-22	362	2761.81000000	5131.91000000	0
846333	2019-03-22	346	833.49000000	1501.38000000	0
847403	2019-03-22	462	3592.00000000	8105.40000000	0
848458	2019-03-22	528	2880.30000000	7388.39000000	0
849009	2019-03-22	467	2131.62000000	4856.98000000	0
849173	2019-03-22	414	1331.00000000	2736.07000000	0
849307	2019-03-22	351	3616.70000000	6578.38000000	0
849343	2019-03-22	390	4308.61000000	8453.60000000	0
849641	2019-03-22	306	4899.87000000	8166.43000000	0
850111	2019-03-22	482	1070.88000000	2512.17000000	0
850179	2019-03-22	367	3166.98000000	5942.21000000	0
850845	2019-03-22	414	2139.49000000	4398.06000000	0
851215	2019-03-22	405	2127.82000000	4298.26000000	0
851966	2019-03-22	431	775.82000000	1648.35000000	0
852168	2019-03-22	390	3146.06000000	6172.64000000	0
852266	2019-03-22	390	5348.92000000	10494.72000000	0
852702	2019-03-22	436	1521.09000000	3263.34000000	0
853119	2019-03-22	367	666.73000000	1250.99000000	0
853602	2019-03-22	224	2336.21000000	3320.40000000	0
853738	2019-03-22	445	2289.08000000	4997.57000000	0
853989	2019-03-22	351	2384.51000000	4337.16000000	0
854691	2019-03-22	497	1884.57000000	4551.72000000	0
855040	2019-03-22	386	2146.98000000	4179.82000000	0
855627	2019-03-22	414	2551.64000000	5245.28000000	0
877504	2019-03-22	362	1723.96000000	3203.40000000	0
841718	2019-03-22	390	3080.52000000	6044.06000000	0
841943	2019-03-22	355	1771.38000000	3247.08000000	0
842611	2019-03-22	193	3306.74000000	4425.17000000	0
844022	2019-03-22	482	2521.12000000	5914.30000000	0
844251	2019-03-22	219	3604.52000000	5073.51000000	0
844783	2019-03-22	537	1529.47000000	3992.49000000	0
845860	2019-03-22	395	1538.42000000	3047.87000000	0
870353	2019-03-22	452	1731.97000000	3833.03000000	0
870932	2019-03-22	426	759.48000000	1598.04000000	0
872468	2019-03-22	362	2773.43000000	5153.51000000	0
873204	2019-03-22	331	2330.17000000	4076.84000000	0
873695	2019-03-22	193	3983.81000000	5331.24000000	0
873840	2019-03-22	367	3086.08000000	5790.43000000	0
873929	2019-03-22	341	922.19000000	1645.10000000	0
874208	2019-03-22	410	1290.03000000	2631.34000000	0
874706	2019-03-22	492	2101.53000000	5026.66000000	0
846264	2019-03-22	377	2295.06000000	4390.69000000	0
846530	2019-03-22	467	937.10000000	2135.22000000	0
846632	2019-03-22	506	1633.99000000	4016.09000000	0
846696	2019-03-22	386	2746.87000000	5347.71000000	0
846789	2019-03-22	431	2243.43000000	4766.52000000	0
847757	2019-03-22	346	2312.89000000	4166.24000000	0
848259	2019-03-22	528	3480.48000000	8927.93000000	0
848568	2019-03-22	405	3945.29000000	7969.61000000	0
849029	2019-03-22	441	2177.75000000	4717.73000000	0
849565	2019-03-22	452	1520.11000000	3364.18000000	0
851044	2019-03-22	513	2399.27000000	5977.75000000	0
851444	2019-03-22	362	1392.88000000	2588.20000000	0
670975	2019-03-22	395	1726.38000000	3420.26000000	0
672588	2019-03-22	410	1861.25000000	3796.46000000	0
672881	2019-03-22	482	940.76000000	2206.93000000	0
673483	2019-03-22	351	3707.06000000	6742.73000000	0
841652	2019-03-22	533	1422.43000000	3684.34000000	0
663401	2019-03-22	457	2622.20000000	5859.85000000	0
663935	2019-03-22	431	1343.57000000	2854.63000000	0
666322	2019-03-22	285	5712.62000000	9140.48000000	0
667677	2019-03-22	537	2537.74000000	6624.46000000	0
668213	2019-03-22	467	2708.20000000	6170.74000000	0
837192	2019-03-22	316	3657.63000000	6215.60000000	0
837258	2019-03-22	472	1485.72000000	3418.30000000	0
837577	2019-03-22	382	4391.96000000	8484.26000000	0
838545	2019-03-22	377	2204.98000000	4218.35000000	0
838564	2019-03-22	436	3132.74000000	6720.97000000	0
838713	2019-03-22	533	3505.62000000	9080.17000000	0
865702	2019-03-22	431	5408.58000000	11491.39000000	0
865904	2019-03-22	362	3854.40000000	7162.15000000	0
866440	2019-03-22	497	984.79000000	2378.51000000	0
866489	2019-03-22	224	3295.12000000	4683.28000000	0
866706	2019-03-22	414	3635.99000000	7474.33000000	0
866708	2019-03-22	537	2082.60000000	5436.36000000	0
866840	2019-03-22	306	528.04000000	880.08000000	0
867076	2019-03-22	497	1463.22000000	3534.06000000	0
867274	2019-03-22	316	1322.60000000	2247.55000000	0
867708	2019-03-22	513	5764.54000000	14362.27000000	0
868229	2019-03-22	462	4586.28000000	10349.02000000	0
869297	2019-03-22	311	576.45000000	970.12000000	0
869497	2019-03-22	240	5849.88000000	8576.73000000	0
869614	2019-03-22	311	2102.84000000	3538.93000000	0
826364	2019-03-22	390	7056.99000000	13845.99000000	0
881329	2019-03-22	260	3068.31000000	4676.76000000	0
881599	2019-03-22	219	4296.47000000	6047.46000000	0
881931	2019-03-22	436	8112.97000000	17405.51000000	0
669030	2019-03-22	467	5062.20000000	11534.42000000	0
670770	2019-03-22	255	3360.39000000	5072.46000000	0
670838	2019-03-22	405	6410.90000000	12950.20000000	0
671187	2019-03-22	452	703.22000000	1556.31000000	0
849230	2019-03-22	523	2850.83000000	7242.11000000	0
849562	2019-03-22	528	1844.60000000	4731.65000000	0
850023	2019-03-22	431	1130.51000000	2401.94000000	1
850884	2019-03-22	198	1968.01000000	2659.35000000	0
851066	2019-03-22	472	1416.75000000	3259.63000000	0
851302	2019-03-22	400	3150.03000000	6301.66000000	0
852388	2019-03-22	390	2236.73000000	4388.52000000	0
852445	2019-03-22	528	2212.53000000	5675.45000000	0
852595	2019-03-22	377	838.19000000	1603.55000000	0
853417	2019-03-22	476	1206.07000000	2796.53000000	0
854603	2019-03-22	497	2702.79000000	6527.91000000	0
854821	2019-03-22	214	2342.48000000	3265.28000000	0
875827	2019-03-22	270	522.97000000	812.74000000	1
877313	2019-03-22	395	1222.25000000	2421.48000000	0
877556	2019-03-22	436	1109.19000000	2379.65000000	0
877774	2019-03-22	421	1309.22000000	2728.15000000	0
877999	2019-03-22	301	1161.18000000	1916.60000000	1
878828	2019-03-22	497	1524.64000000	3682.39000000	0
873474	2019-03-22	321	2584.19000000	4434.30000000	0
873759	2019-03-22	431	1192.72000000	2534.12000000	0
874212	2019-03-22	467	1319.28000000	3006.03000000	0
874259	2019-03-22	518	614.01000000	1544.73000000	0
874610	2019-03-22	290	2987.80000000	4827.28000000	0
847638	2019-03-22	255	1122.15000000	1693.87000000	0
847870	2019-03-22	377	894.53000000	1711.33000000	0
848372	2019-03-22	301	1648.91000000	2721.62000000	0
848455	2019-03-22	467	1077.44000000	2454.99000000	0
848840	2019-03-22	410	3491.72000000	7122.20000000	0
849140	2019-03-22	367	515.72000000	967.65000000	0
849578	2019-03-22	336	10992.89000000	19420.74000000	0
849812	2019-03-22	362	962.35000000	1788.20000000	0
850480	2019-03-22	533	665.73000000	1724.36000000	0
852118	2019-03-22	497	2056.91000000	4967.96000000	0
852499	2019-03-22	528	2851.12000000	7313.54000000	0
879267	2019-03-22	301	4033.67000000	6657.81000000	0
879435	2019-03-22	346	1568.84000000	2825.98000000	0
879967	2019-03-22	193	2828.30000000	3784.91000000	0
880553	2019-03-22	467	1889.79000000	4305.96000000	0
880885	2019-03-22	372	2962.87000000	5613.49000000	0
881089	2019-03-22	405	1996.80000000	4033.58000000	0
882375	2019-03-22	316	2888.57000000	4908.71000000	0
882925	2019-03-22	472	3280.69000000	7548.11000000	0
883276	2019-03-22	528	1736.34000000	4453.96000000	0
883444	2019-03-22	497	2582.89000000	6238.31000000	0
883544	2019-03-22	316	2693.66000000	4577.48000000	0
883593	2019-03-22	331	1134.39000000	1984.72000000	0
668306	2019-03-22	193	4591.37000000	6144.29000000	0
668538	2019-03-22	436	2265.78000000	4860.98000000	0
671746	2019-03-22	472	1941.75000000	4467.53000000	0
672314	2019-03-22	513	2068.30000000	5153.15000000	0
672400	2019-03-22	528	5709.26000000	14645.06000000	0
673149	2019-03-22	462	2751.62000000	6209.07000000	0
673185	2019-03-22	452	4195.34000000	9284.75000000	0
841596	2019-03-22	528	2423.87000000	6217.56000000	0
842481	2019-03-22	513	1158.82000000	2887.18000000	0
843985	2019-03-22	436	2368.69000000	5081.76000000	0
844018	2019-03-22	372	1576.72000000	2987.28000000	0
844104	2019-03-22	377	821.55000000	1571.71000000	0
844336	2019-03-22	193	3463.03000000	4634.33000000	0
844589	2019-03-22	431	2750.10000000	5843.02000000	0
844722	2019-03-22	436	2313.13000000	4962.58000000	0
1438059	2019-04-04	364	252.10000000	455.00000000	0
135052	2019-04-04	253	1684.54000000	2450.65000000	1
1441301	2019-04-04	298	105.16000000	166.96000000	0
297545	2019-04-04	227	949.84000000	1313.78000000	0
1442012	2019-04-04	219	884.12000000	1204.02000000	0
330486	2019-04-04	390	1360.04000000	2581.78000000	1
1446383	2019-04-04	188	542.51000000	695.63000000	0
358111	2019-04-04	423	255.40000000	516.93000000	0
1449966	2019-04-04	227	396.97000000	549.07000000	0
110329	2019-04-04	242	1141.03000000	1624.88000000	0
1451899	2019-04-04	188	536.73000000	688.22000000	0
128421	2019-04-04	314	578.08000000	946.76000000	1
1454846	2019-04-04	246	650.09000000	932.98000000	0
181133	2019-04-04	201	1097.90000000	1443.78000000	0
1349660	2019-04-04	288	737.73000000	1148.74000000	1
426310	2019-04-04	465	1233.51000000	2708.76000000	1
1350496	2019-04-04	329	97.65000000	164.66000000	0
443719	2019-04-04	324	847.43000000	1415.12000000	0
1354697	2019-04-04	237	64.16000000	90.48000000	1
444362	2019-04-04	191	696.97000000	898.91000000	1
1459462	2019-04-04	258	357.64000000	525.37000000	0
473106	2019-04-04	314	1182.94000000	1937.40000000	1
1468018	2019-04-04	265	276.27000000	411.39000000	0
188001	2019-04-04	273	1858.30000000	2810.53000000	0
1436167	2019-04-04	242	239.74000000	341.40000000	0
295863	2019-04-04	268	1930.51000000	2891.52000000	0
1441147	2019-04-04	215	374.02000000	505.42000000	0
328024	2019-04-04	268	855.19000000	1280.91000000	1
1347810	2019-04-04	329	73.26000000	123.53000000	0
408714	2019-04-04	263	1291.73000000	1916.06000000	0
1463577	2019-04-04	265	70.21000000	104.55000000	0
415959	2019-04-04	303	2250.88000000	3608.52000000	1
1467187	2019-04-04	232	903.90000000	1262.43000000	0
493539	2019-04-04	413	12956.06000000	25718.08000000	0
1459447	2019-04-04	193	430.44000000	557.31000000	0
150172	2019-04-04	191	1499.24000000	1933.63000000	0
1460015	2019-04-04	300	50.82000000	81.00000000	0
677743	2019-04-04	359	826.20000000	1476.73000000	1
1461702	2019-04-04	208	1068.31000000	1424.10000000	0
754451	2019-04-04	338	2424.81000000	4160.82000000	0
1468488	2019-04-04	295	1860.28000000	2936.35000000	0
685531	2019-04-04	303	1751.35000000	2807.70000000	0
1474991	2019-04-04	232	600.67000000	838.93000000	0
691288	2019-04-04	263	2354.42000000	3492.36000000	0
1489812	2019-04-04	280	145.44000000	222.98000000	0
718662	2019-04-04	531	1530.58000000	3820.84000000	0
1491218	2019-04-04	188	259.28000000	332.46000000	0
813122	2019-04-04	206	758.30000000	1006.93000000	1
1384611	2019-04-04	344	476.19000000	826.70000000	0
962959	2019-04-04	298	860.03000000	1365.45000000	1
1389374	2019-04-04	349	696.35000000	1220.70000000	0
870880	2019-04-04	237	627.82000000	885.40000000	1
1391195	2019-04-04	263	286.72000000	425.29000000	0
882678	2019-04-04	215	2586.62000000	3495.26000000	0
1396724	2019-04-04	349	379.19000000	664.72000000	1
884775	2019-04-04	439	1198.30000000	2501.87000000	0
1399768	2019-04-04	395	257.56000000	493.70000000	0
535519	2019-04-04	364	651.15000000	1175.20000000	0
1454623	2019-04-04	280	197.48000000	302.76000000	0
535653	2019-04-04	423	1107.38000000	2241.29000000	0
1355190	2019-04-04	288	469.27000000	730.71000000	1
590076	2019-04-04	510	1440.46000000	3452.15000000	1
1469068	2019-04-04	208	1044.74000000	1392.67000000	0
595728	2019-04-04	395	158.54000000	303.89000000	0
1475320	2019-04-04	227	431.55000000	596.90000000	0
853491	2019-04-04	465	1084.78000000	2382.15000000	0
1485073	2019-04-04	224	515.13000000	708.37000000	0
624940	2019-04-04	253	320.93000000	466.89000000	1
1488020	2019-04-04	227	353.40000000	488.81000000	0
633021	2019-04-04	500	494.99000000	1163.45000000	0
1488849	2019-04-04	201	1366.83000000	1797.43000000	0
646493	2019-04-04	273	888.02000000	1343.06000000	1
1489258	2019-04-04	203	628.31000000	829.47000000	1
743844	2019-04-04	375	483.30000000	891.11000000	1
1489819	2019-04-04	188	279.85000000	358.84000000	0
756412	2019-04-04	237	845.24000000	1192.02000000	0
1260513	2019-04-04	263	550.79000000	817.00000000	0
763231	2019-04-04	510	1326.81000000	3179.78000000	1
1261317	2019-04-04	434	752.19000000	1555.28000000	0
941275	2019-04-04	242	2105.24000000	2997.94000000	0
1264068	2019-04-04	283	463.94000000	715.44000000	0
775069	2019-04-04	181	2216.02000000	2803.11000000	0
1185645	2019-04-04	500	2670.72000000	6277.42000000	1
784007	2019-04-04	359	112.04000000	200.27000000	1
1187967	2019-04-04	268	801.19000000	1200.02000000	0
786583	2019-04-04	510	261.39000000	626.45000000	1
1190257	2019-04-04	434	740.29000000	1530.67000000	0
787669	2019-04-04	418	1149.43000000	2303.91000000	0
1369924	2019-04-04	349	258.97000000	453.97000000	0
792431	2019-04-04	449	582.94000000	1240.97000000	0
1372521	2019-04-04	390	674.51000000	1280.42000000	0
982794	2019-04-04	510	3286.76000000	7876.92000000	1
1326779	2019-04-04	268	265.97000000	398.36000000	1
512621	2019-04-04	480	585.09000000	1322.83000000	0
1334385	2019-04-04	403	473.03000000	920.92000000	0
519741	2019-04-04	449	1718.97000000	3659.31000000	0
1334910	2019-04-04	344	672.48000000	1167.46000000	0
567588	2019-04-04	329	687.00000000	1158.42000000	1
1340090	2019-04-04	418	1113.12000000	2231.13000000	0
585651	2019-04-04	324	1229.98000000	2053.94000000	0
1346860	2019-04-04	380	568.19000000	1057.85000000	1
629539	2019-04-04	288	1202.28000000	1872.10000000	1
1438962	2019-04-04	183	1015.89000000	1290.03000000	1
629590	2019-04-04	449	1142.67000000	2432.52000000	0
1442313	2019-04-04	263	301.30000000	446.93000000	0
669215	2019-04-04	329	449.01000000	757.12000000	1
1444417	2019-04-04	277	392.15000000	597.72000000	0
669817	2019-04-04	222	696.18000000	953.62000000	1
1448297	2019-04-04	277	240.53000000	366.62000000	1
747363	2019-04-04	239	916.16000000	1297.07000000	0
1451112	2019-04-04	250	275.06000000	397.82000000	0
753147	2019-04-04	380	6162.85000000	11473.90000000	0
1348189	2019-04-04	237	312.20000000	440.29000000	0
